2, by listing the file in the rfcf parameter
0, by specifying the file name in the data_dir parameter.
2, by encoding characters in the requested URL.
2, via long USER
0, by sending an HTTP GET request without listing an HTTP version number.
0, by redirecting their connections through the telnet proxy.
4, via a long string to the iMesh port.
4, via a malformed URL.
4, via a malformed configuration file that is specified in the LOCATE_PATH environmental variable.
0, by referencing them via a temporary stored procedure
5, via a long -StartupMessage parameter.
2, via an input file containing long CHARSET_REGISTRY or CHARSET_ENCODING settings.
4, via a long POP parameter (pophost).
5, via a long username parameter.
2, use the server for mail relay via a username that contains a carriage return.
0, via TNEF encoded compressed attachments which specify absolute path names for the decompressed output.
4, via DBUTIL.PUB.SYS.
2, via long USER environmental variable.
2, via long DISPLAY environmental variable.
1, via malformed ICMP packets.
4, via a resource mask of 0
4," via a URL containing a long """"keywords"""" parameter."
4, via a long GET request or Referrer header.
4, via a long #EXTINF: extension in the M3U playlist.
4, via a long GET request.
2, by uploading Java code to the server via board.html
5, by appending a +.htr to the URL
5, via a long query string.
4, via a .. (dot dot) attack.
4, via shell metacharacters.
4, via a malformed FTP quote command.
3, by specifying a malicious .dll using the Register.ID function
4, via a .. (dot dot) attack on the HOSTSVC parameter.
4, via a .. (dot dot) attack
4, via a long GET request.
4, via a long URL.
5, by executing a STAT command while the LIST command is still executing.
1, by using the RESTART (REST) command and writing beyond the end of a file
3, by executing a STATUS (STAT) command while the file is being transferred.
0, by executing an MLST command before logging into the server.
2, by executing the RENAME TO (RNTO) command before a RENAME FROM (RNFR) command.
2, via an HTTP 1.0 request for a web page which is protected by basic authentication and has no realm defined.
3, by creating a persistent browser link to the Outlook Express windows
2, via the Data Transformation Service (DTS) package Registered Servers Dialog dialog
5, via a JPEG image containing a comment with an illegal field length of 1.
4, via a long USER command in the FTP protocol.
4, via a long HELO command in the SMTP protocol.
4, via a long USER command in the POP3 protocol.
5, via a long user ID in a SOCKS4 CONNECT request.
4, via a .. (dot dot) attack.
4, via a long string to the server port.
0, by redirecting the contents of an IFRAME using the DHTML Edit Control (DHTMLED).
4, via a modified .. (dot dot) attack that uses the %2E URL encoding for the dots.
4, via a long username.
1, by flooding port 40193 with random data.
4, via shell metacharacters.
4, via a .. (dot dot) attack.
4, via a long string.
3," by using a Java applet to open a connection to a URL using the """"file"""""
4, via a long PATH_INFO environmental variable.
4, via a long URL with a .JSP extension.
4, by inserting /ConsoleHelp/ into the URL
5, by inserting /*.shtml/ into the URL
4, via a .. (dot dot) attack in the fromfile parameter.
4, via a .. (dot dot) attack in the catdir parameter.
4, via shell metacharacters in the fromfile parameter.
4, via a symlink attack which creates a symlink in from /var/spool/fax/outgoing/.last_run to the target file.
4, via a flood of fragmented packets with the SYN flag set.
4, via a symlink attack.
2, via command line options.
4, via shell metacharacters.
4, via a symlink attack.
2, via format strings in the PASS command.
4, via a symlink attack that points from /tmp/stcp.conf to the targeted file.
4, via long JS_OPEN
4, via a .. (dot dot) attack.
4, via a long series of null characters to the rexec port.
3, by requesting a URL whose name includes a standard DOS device name.
0, by requesting an invalid URL whose name includes a standard DOS device name.
2, via the security=0 boot option.
4, via a symlink attack on a temporary file.
4, via a large number of RNTO commands.
1, by creating the /tmp/helix-install installation directory before root has begun installing packages.
4, via a symlink attack on various files in /tmp
0, by specifying the file in the $Attach$ hidden form variable.
4, via a symlink attack.
4, via a .. (dot dot) attack.
4, via a long URL.
4, via a large number of UDP connections.
4, via a long Content-type: MIME header when the user replies to a message.
4, via a long Content-type: MIME header when the user forwards a message.
5, by sending e-mail with a From: address that has a . (period) at the end
5, via a .. (dot dot) attack in an HTTPS request to the enrollment server.
5, via a long URL in the HTTPS port.
2, via format strings in a URL with a .XUDA extension.
3, by sending a ping packet with a source IP address that is a broadcast address
4, via a DES key generation request (GDESkey) that contains a long ticket value.
2, via long filenames in the linux shadow file system.
4, via a long file name.
2, via long command line arguments.
0, by modifying the value of the list_admin hidden form field.
4, via a long username.
4, via a malformed IP packet.
4, via a long embedded object tag
4, via a long HTTP GET request.
0, by corrupting the local security policy via malformed RPC traffic
4," via a URL that contains a """"...."""""
4, via a long HTTP GET request
4, via a long HTTP GET request.
2," via an HTTP GET request with a """"Translate: f"""" header"
1, via malformed connection requests.
4, via a .. (dot dot) attack.
4, via a .. (dot dot) attack.
5, by sending a malformed URL to the authentication service on port 4100.
2, via the importmotd command
2, by encoding shell metacharacters into a URL which XChat uses to launch a web browser.
1, by modifying the Folder.htt file and using the InvokeVerb method in the ShellDefView ActiveX control to specify a default execute option for the first file that is listed in the folder.
4, via a long HOME variable to programs such as (1) gmemusage and (2) gr_osview.
4, via a long -n option.
4, via a long command line option.
4, via a long -D option.
4, via a symlink attack on the .ilmpAAA temporary file.
4, via a long -t option.
1, via fragmented TCP connection requests or reopening closed TCP connection requests
4, via a brute force attack
4, via a .. (dot dot) attack on the username or bidfile form fields.
2, by uploading Java code to the module and invoke the com.sun.server.http.pagecompile.jsp92.JspServlet by requesting a URL that begins with a /servlet/ tag.
0, via invalid FTP commands that are processed improperly by FireWall-1
1, by creating files whose names contain shell metacharacters.
1, via malformed data
4, via a large number of connections in which a long Host: header is sent
4, via a long GET request.
4, via a long username.
4, via a long User-Agent parameter.
4, via a large
4, via a long username.
0, by specifying the full pathname in the hdr parameter.
4, via a long (1) USER or (2) HELO command.
2, by specifying the directory in the query parameter.
4, via a long Authorization header.
5, by sending a large number of null bytes.
