CVE-2013-0803, PolarBear CMS 2.5 via upload.php,,,,,PHP File Upload
CVE-2013-10001, HTC One/Sense 4.x,,,,,
CVE-2013-10002, Telecommunication Software SAMwin Contact Center Suite 5.1,,address this issue,,,
CVE-2013-10003, Telecommunication Software SAMwin Contact Center Suite 5.1,,leads to sql injection,,,
CVE-2013-10004, Telecommunication Software SAMwin Contact Center Suite 5.1,,leads to predictable authentication possibilities,,,vulnerability classified as critical was found in Telecommunication Software SAMwin Contact Center Suite 5.1. This
CVE-2013-10006, Ziftr primecoin up to 0.8.4rc1,,leads to observable timing discrepancy,,,vulnerability classified as problematic was found in Ziftr primecoin up to 0.8.4rc1. Affected by this
CVE-2013-10007, ethitter WP-Print-Friendly up to 0.5.2,,leads to information disclosure,,,vulnerability classified as problematic has been found in ethitter WP-Print-Friendly up to 0.5.2. This affects an unknown part of the file wp-print-friendly.php. The manipulation leads to information disclosure. It is possible to initiate the attack remotely. Upgrading to version 0.5.3 is able to address this issue. The name of the patch is 437787292670c20b4abe20160ebbe8428187f2b4. It is recommended to upgrade the affected component. The identifier VDB-217269 was assigned to this
CVE-2013-10008, sheilazpy eShop,,leads to sql injection,,,vulnerability was found in sheilazpy eShop. It has been classified as critical. Affected is an unknown function. The manipulation leads to sql injection. The name of the patch is e096c5849c4dc09e1074104531014a62a5413884. It is recommended to apply a patch to fix this issue. The identifier of this
CVE-2013-10009, DrAzraelTod pyChao and classified as critical,,leads to sql injection,,,vulnerability was found in DrAzraelTod pyChao and classified as critical. Affected by this issue is the function klauen/lesen of the file mod_fun/__init__.py. The manipulation leads to sql injection. The name of the patch is 9d8adbc07c384ba51c2583ce0819c9abb77dc648. It is recommended to apply a patch to fix this issue. VDB-217634 is the identifier assigned to this
CVE-2013-10010, zerochplus,,leads to cross site scripting,,,vulnerability classified as problematic has been found in zerochplus. This affects the function PrintResList of the file test/mordor/thread.res.pl. The manipulation leads to cross site scripting. It is possible to initiate the attack remotely. The name of the patch is 9ddf9ecca8565341d8d26a3b2f64540bde4fa273. It is recommended to apply a patch to fix this issue. The associated identifier of this
CVE-2013-10011, aeharding classroom-engagement-system and classified as critical,,leads to sql injection,,,vulnerability was found in aeharding classroom-engagement-system and classified as critical. Affected by this issue is some unknown functionality. The manipulation leads to sql injection. The attack may be launched remotely. The name of the patch is 096de5815c7b414e7339f3439522a446098fb73a. It is recommended to apply a patch to fix this issue. The identifier of this
CVE-2013-10013, Bricco Authenticator Plugin,,leads to sql injection,,,vulnerability was found in Bricco Authenticator Plugin. It has been declared as critical. This
CVE-2013-10014, oktora24 2moons,,leads to sql injection,,,vulnerability classified as critical has been found in oktora24 2moons. Affected is an unknown function. The manipulation leads to sql injection. The name of the patch is 1b09cf7672eb85b5b0c8a4de321f7a4ad87b09a7. It is recommended to apply a patch to fix this issue. VDB-218898 is the identifier assigned to this
CVE-2013-10015, fanzila WebFinance 0.5 and classified as critical,,leads to sql injection,,,vulnerability has been found in fanzila WebFinance 0.5 and classified as critical. This
CVE-2013-10016, fanzila WebFinance 0.5 and classified as critical,,leads to sql injection,,,vulnerability was found in fanzila WebFinance 0.5 and classified as critical. This issue affects some unknown processing of the file htdocs/admin/save_taxes.php. The manipulation of the argument id leads to sql injection. The name of the patch is 306f170ca2a8203ae3d8f51fb219ba9e05b945e1. It is recommended to apply a patch to fix this issue. The associated identifier of this
CVE-2013-10017, fanzila WebFinance 0.5,,leads to sql injection,,,vulnerability was found in fanzila WebFinance 0.5. It has been classified as critical. Affected is an unknown function of the file htdocs/admin/save_roles.php. The manipulation of the argument id leads to sql injection. The name of the patch is 6cfeb2f6b35c1b3a7320add07cd0493e4f752af3. It is recommended to apply a patch to fix this issue. The identifier of this
CVE-2013-10018, fanzila WebFinance 0.5,,leads to sql injection,,,vulnerability was found in fanzila WebFinance 0.5. It has been declared as critical. Affected by this
CVE-2013-1359, DELL SonicWALL Analyzer 7.0,,,,,An Authentication Bypass Vulnerability exists
CVE-2013-1360, DELL SonicWALL Global Management System (GMS) 4.1,,,,,An Authentication Bypass vulnerability exists
CVE-2013-1430, xrdp before 0.9.1,,,,,
CVE-2013-1592, the Message Server service _MsJ2EE_AddStatistics() function when sending specially crafted SAP Message Server packets to remote TCP ports 36NN and/or 39NN in SAP NetWeaver 2004s,,,,,Buffer Overflow
CVE-2013-1593, the WRITE_C function in the msg_server.exe module in SAP NetWeaver 2004s,,,,,Denial of Service
CVE-2013-1594, Vivotek PT7135 IP Camera 0300a and 0400a due to wireless keys and 3rd party credentials stored in clear text.,,,,,An Information Disclosure vulnerability exists via a GET request
CVE-2013-1595, Vivotek PT7135 IP Camera 0300a and 0400a via a specially crafted packet in the Authorization header field sent to the RTSP service,,,,,Buffer Overflow
CVE-2013-1596, Vivotek PT7135 IP Camera 0300a and 0400a via specially crafted RTSP packets to TCP port 554.,,,,,An Authentication Bypass Vulnerability exists
CVE-2013-1597, Vivotek PT7135 IP Cameras 0300a and 0400a via a specially crafted GET request,,,,,Directory Traversal
CVE-2013-1598, Vivotek PT7135 IP Cameras 0300a and 0400a via the system.ntp parameter to the farseer.out binary file,,,,,Command Injection
CVE-2013-1599, the /var/www/cgi-bin/rtpd.cgi script in D-Link IP Cameras DCS-3411/3430 firmware 1.02,,,,,Command Injection
CVE-2013-1600, upnp/asf-mp4.asf when streaming live video in D-Link TESCO DCS-2121 1.05_TESCO,,,,,An Authentication Bypass vulnerability exists
CVE-2013-1601, D-LINK An Information Disclosure vulnerability exists due to a failure to restrict access on the lums.cgi script when processing a live video stream in D-LINK WCS-1100 1.02,,,,,failure to restrict access on the lums.cgi script when processing a live video stream in D-LINK An Information Disclosure
CVE-2013-1602,sufficient validation of authentication cookies for the RTSP session in D-Link DCS-5635 1.01,,,,,An Information Disclosure vulnerability exists due to
CVE-2013-1603, D-LINK WCS-1100 1.02,,,,,An Authentication vulnerability exists
CVE-2013-1634, some motherboard implementations of Intel e1000e/82574L network controller devices through 2013-02-06 where the device can be brought into a non-processing state when parsing 32 hex,,,,,denial of service
CVE-2013-1854, the way Ruby on Rails handled hashes in certain queries,A remote attacker ,result in the creation of Ruby symbols,by sending specially crafted queries that would result in the creation of Ruby symbols,,
CVE-2013-1855, Action Pack,A remote attacker ,,,,A cross-site scripting (XSS) flaw was found
CVE-2013-20001, OpenZFS through 2.0.3,,,,,
CVE-2013-20004, StarWind iSCSI target,An attacker ,,by trying to connect a non-existent target multiple times. This affects iSCSI SAN (Windows Native) Version 6.0,,
CVE-2013-2016, the way qemu v1.3.0 and later (virtio-rng) validates addresses when guest accesses the config space of a virtio device,,,,,
CVE-2013-2099, the way Python's SSL module implementation performed matching of certain certificate names,A remote attacker ,obtain a valid certificate that contained multiple wildcard characters could use this flaw to issue a request to validate such a certificate,,,A denial of service flaw was found
CVE-2013-2565, Mambo CMS v4.6.5 where the scripts thumbs.php,,,,,
CVE-2013-2567, the web interface in Zavio IP Cameras through 1.6.03 due to a hardcoded admin account found in boa.conf,,,,,An Authentication Bypass vulnerability exists
CVE-2013-2568, Zavio IP Cameras through 1.6.3 via the ap parameter to /cgi-bin/mft/wireless_mft.cgi,,,,,Command Injection
CVE-2013-2569, Zavio IP Cameras through 1.6.3 because the RTSP protocol authentication is disabled by default,,,,,Security Bypass
CVE-2013-2570, Zavio IP Cameras through 1.6.3 in the General.Time.NTP.Server parameter to the sub_C8C8 function of the binary /opt/cgi/view/param,,,,,Command Injection
CVE-2013-2572, TP-LINK IP Cameras TL-SC 3130,,,,,Security Bypass
CVE-2013-2573, the ap parameter to the /cgi-bin/mft/wireless_mft.cgi file in TP-Link IP Cameras TL-SC 3130,,,,,Command Injection
CVE-2013-2574, FOSCAM IP Camera FI8620 due to insufficient access restrictions in the /tmpfs/ and /log/ directories,,,,,An Access vulnerability exists
CVE-2013-2599, services/java/com/android/server/NativeDaemonConnector.java in Code Aurora Forum (CAF) releases of Android 4.1.x through 4.3.x enables debug logging,,,,,A certain Qualcomm Innovation Center (QuIC) patch to the NativeDaemonConnector class
CVE-2013-2625, OTRS Help Desk before 3.2.4,,,,,An Access Bypass issue exists
CVE-2013-2637, OTRS ITSM prior to 3.2.4,,,,,Cross-Site Scripting (XSS)
CVE-2013-2737, Adobe Reader and Acrobat 9.x before 9.5.5,,,,,A JavaScript API
CVE-2013-2745, MiniDLNA prior to 1.1.0,,,,,An SQL Injection vulnerability exists
CVE-2013-2827, WellinTech KingSCADA before 3.1.2,,,,,An unspecified ActiveX control
CVE-2013-2968, IBM Sterling Control Center (SCC) 5.2 before 5.2.0.9,,,,,An unspecified buffer-read method
CVE-2013-3031, the Universal Cache component in IBM solidDB 6.0.x before 6.0.1070,,,,,A SQL stored procedure
CVE-2013-3070, Netgear WNDR4700 running firmware 1.0.0.34 in the management web interface,,,,,An Information Disclosure vulnerability exists
CVE-2013-3072, NETGEAR Centria WNDR4700 Firmware 1.0.0.34 in http://<router_ip>/apply.cgi?/hdd_usr_setup.htm that when visited by any user,,,,,An Authentication Bypass vulnerability exists
CVE-2013-3073, NETGEAR Centria WNDR4700 Firmware 1.0.0.34.,,,,,Symlink Traversal
CVE-2013-3085, the web management interface in Belkin F5D8236-4 v2.,,,,,An authentication bypass exists
CVE-2013-3323, IBM Maximo Asset Management 7.5,,,,,Privilege Escalation
CVE-2013-3494, UMPlayer 0.98 in wintab32.dll due to insufficient path restrictions when loading external libraries,a malicious user ,,,,Code Execution
CVE-2013-3625, Baramundi Management Suite 7.5 through 8.9,,,, uses a hardcoded encryption key,An unspecified DLL file
CVE-2013-3633, SCALANCE X-200 switch family (incl,,,,,
CVE-2013-3634, SCALANCE X-200 switch family (incl,,,,,
CVE-2013-3685, Sprite Software Spritebud 1.3.24 and 1.3.28 and Backup 2.5.4105 and 2.5.4108 on LG Android smartphones due to a race condition in the spritebud daemon,,,,,Privilege Escalation
CVE-2013-3722, OpenSIPS before 1.10 in lookup.c.,,,,,A Denial of Service (infinite loop) exists
CVE-2013-3738, Zabbix 2.0.6 due to inadequate sanitization of request strings in CGI scripts,,,,,File Inclusion
CVE-2013-4106, Conversation Overview Nickname in Cryptocat before 2.0.22.,,,,,Cross-site scripting (XSS)
CVE-2013-4109, Cryptocat Message Handling 1.1.165.,,,,,An unspecified cross-site scripting (XSS) vulnerability exists
CVE-2013-4211, OpenX Ad Server 2.8.10 due to a backdoor in flowplayer-3.1.1.min.js library,,,,,Code Execution
CVE-2013-4225,correct permission checks in Katello led to certain HTTP API calls being accessible without a proper certificate,An attacker ,,,,flaw was found where incorrect permission checks in Katello led to certain HTTP API calls being accessible without a proper certificate. An attacker could use this
CVE-2013-4237, the way the glibc's readdir_r() function handled file system entries longer than the NAME_MAX character constant,A remote attacker ,,,,An out-of-bounds write flaw was found
CVE-2013-4374, RHQ Mongo DB Drift Server through 2013-09-25 when unpacking zipped files.,,,,,An insecurity temporary file vulnerability exists
CVE-2013-4409, Python Software Foundation Djblets 0.7.21 and Beanbag Review Board before 1.7.15 when parsing JSON requests.,,,,,An eval() vulnerability exists
CVE-2013-4481, the way luci generated its configuration file,,,,,
CVE-2013-4482, the way the luci service was initialized,,,,,
CVE-2013-4483, the way the ipc_rcu_putref() function in the Linux kernel's IPC implementation handled reference counter decrementing,,,,,
CVE-2013-4602, Avira AntiVir Engine before 8.2.12.58 via an unspecified function in the PDF Scanner Engine.,,,,,Denial of Service (infinite loop)
CVE-2013-4777,it to,,,, create a /dev/socket/init_runit socket that listens for shell commands,A certain configuration of Android 2.3.7 on the Motorola Defy XT phone for Republic Wireless uses
CVE-2013-5024, NationalInstruments.Help2.dll in National Instruments NI .NET Class Library Help,,,,,An ActiveX control
CVE-2013-5026, lookout650.ocx,,,,,An ActiveX control
CVE-2013-5106, select.py when,,,, using python-mode 2012-12-19.,Code Execution
CVE-2013-5400, IBM Platform Symphony Developer Edition (DE) 5.2 and 6.1.x through 6.1.1 has hardcoded credentials,,,,,An unspecified servlet
CVE-2013-5988, the All in One SEO Pack plugin before 2.0.3.1 for WordPress via the Search parameter.,,,,,Cross-site Scripting (XSS)
CVE-2013-6022, Tiki Wiki CMG Groupware 11.0 via the id paraZeroClipboard.swf,,,,,Cross-Site Scripting (XSS)
